"panel","lineage","drawn_in_4c","cluster","n_cells","gp","color","mean_loading","proportion"
"e","CD8aa",FALSE,"CD8aa.P",503,"GP29","#FF00B6FF",0.23300347405178,0.191454529590922
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP62","#005300FF",0.0157526078159146,0.0123631739595871
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP62","#005300FF",0.00104161862162676,0.00106684386417971
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP62","#005300FF",0.492977303272008,0.288127012021912
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP62","#005300FF",0.487198134805754,0.276608275146892
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP62","#005300FF",0.205079779823053,0.139814520581061
"e","CD8aa",FALSE,"CD8aa.P",503,"GP62","#005300FF",0.0918714250241122,0.0754890051850912
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP121","#FFD300FF",0.0492378694085802,0.0386435282342718
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP121","#FFD300FF",0.0314611274947558,0.0322230326254504
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP121","#FFD300FF",0.0674750876799861,0.0394366946918524
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP121","#FFD300FF",0.169460709770977,0.096211851577812
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP121","#FFD300FF",0.0320844620280519,0.0218737979942431
"e","CD8aa",FALSE,"CD8aa.P",503,"GP121","#FFD300FF",0.03823385781372,0.031416034855108
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP127","#009FFFFF",0.0364929390695105,0.0286408802456925
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP127","#009FFFFF",0.0640750532700199,0.0656267812506557
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP127","#009FFFFF",0.00744522841713625,0.00435146081454883
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP127","#009FFFFF",0.00564239049983872,0.00320348497329092
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP127","#009FFFFF",0.0783063464279372,0.0533858788697889
"e","CD8aa",FALSE,"CD8aa.P",503,"GP127","#009FFFFF",0.0318870901522395,0.0262010164009987
"e","CD8aa",FALSE,"CD8aa.A",8296,"GP171","#9A4D42FF",0.130141019101257,0.102139028485257
"e","CD8aa",FALSE,"CD8aa.B",1678,"GP171","#9A4D42FF",0.129876257790442,0.13302151656041
"e","CD8aa",FALSE,"CD8aa.C",2465,"GP171","#9A4D42FF",0.0615116216688214,0.0359512692337496
"e","CD8aa",FALSE,"CD8aa.D",1350,"GP171","#9A4D42FF",0.057432771140877,0.0326076366620699
"e","CD8aa",FALSE,"CD8aa.E",1138,"GP171","#9A4D42FF",0.0857335324332871,0.0584494129319979
"e","CD8aa",FALSE,"CD8aa.P",503,"GP171","#9A4D42FF",0.140320089523402,0.115298352701338
"f","Tz",FALSE,"Tz.A",6663,"GP2","#0000FFFF",0.0138517822034641,0.0284384115505775
"f","Tz",FALSE,"Tz.B",846,"GP2","#0000FFFF",0.00958687331925122,0.0301378830912164
"f","Tz",FALSE,"Tz.C",1939,"GP2","#0000FFFF",0.0161711653735914,0.0619712247809384
"f","Tz",FALSE,"Tz.D",1565,"GP2","#0000FFFF",0.0181873055669365,0.0181937850365506
"f","Tz",FALSE,"Tz.P",228,"GP2","#0000FFFF",0.031004023357825,0.0337076850142639
"f","Tz",FALSE,"Tz.A",6663,"GP5","#FF0000FF",0.000439488360845527,0.000902291899614777
"f","Tz",FALSE,"Tz.B",846,"GP5","#FF0000FF",0.000324747922910228,0.00102089749273418
"f","Tz",FALSE,"Tz.C",1939,"GP5","#FF0000FF",0.000363461122529898,0.00139285762052845
"f","Tz",FALSE,"Tz.D",1565,"GP5","#FF0000FF",0.000369353426775362,0.000369485013848381
"f","Tz",FALSE,"Tz.P",228,"GP5","#FF0000FF",0.193543806466763,0.210421518186502
"f","Tz",FALSE,"Tz.A",6663,"GP6","#00FF00FF",0.0174712800621248,0.035869424267864
"f","Tz",FALSE,"Tz.B",846,"GP6","#00FF00FF",0.00544024437232548,0.0171022859508901
"f","Tz",FALSE,"Tz.C",1939,"GP6","#00FF00FF",0.00555246313947455,0.0212781783721153
"f","Tz",FALSE,"Tz.D",1565,"GP6","#00FF00FF",0.245754453996205,0.245842007290526
"f","Tz",FALSE,"Tz.P",228,"GP6","#00FF00FF",0.0398678001618556,0.0433444148379626
"f","Tz",FALSE,"Tz.A",6663,"GP13","#000033FF",0.00208220332687671,0.00427486905814132
"f","Tz",FALSE,"Tz.B",846,"GP13","#000033FF",0.000588871098119344,0.00185121130945571
"f","Tz",FALSE,"Tz.C",1939,"GP13","#000033FF",0.00320107490839392,0.012267176057247
"f","Tz",FALSE,"Tz.D",1565,"GP13","#000033FF",0.184109165500163,0.184174756840186
"f","Tz",FALSE,"Tz.P",228,"GP13","#000033FF",0.0244028171815224,0.02653083006428
"f","Tz",FALSE,"Tz.A",6663,"GP21","#FF00B6FF",0.00141677904037076,0.00290871924164528
"f","Tz",FALSE,"Tz.B",846,"GP21","#FF00B6FF",0.00130759380594624,0.00411063210517987
"f","Tz",FALSE,"Tz.C",1939,"GP21","#FF00B6FF",0.00118040993411434,0.0045235731421134
"f","Tz",FALSE,"Tz.D",1565,"GP21","#FF00B6FF",0.00158134768371623,0.00158191105987046
"f","Tz",FALSE,"Tz.P",228,"GP21","#FF00B6FF",0.273997499616335,0.297891060949427
"f","Tz",FALSE,"Tz.A",6663,"GP30","#005300FF",0.413801706804618,0.849555895810877
"f","Tz",FALSE,"Tz.B",846,"GP30","#005300FF",0.268438683463647,0.843880313213455
"f","Tz",FALSE,"Tz.C",1939,"GP30","#005300FF",0.186334607830998,0.714072461668128
"f","Tz",FALSE,"Tz.D",1565,"GP30","#005300FF",0.151566016014499,0.151620013424489
"f","Tz",FALSE,"Tz.P",228,"GP30","#005300FF",0.281265071140317,0.30579239068724
"f","Tz",FALSE,"Tz.A",6663,"GP44","#FFD300FF",0.00283761802270839,0.00582577375010532
"f","Tz",FALSE,"Tz.B",846,"GP44","#FFD300FF",0.00260165415302284,0.00817871959882163
"f","Tz",FALSE,"Tz.C",1939,"GP44","#FFD300FF",0.00311647667883049,0.0119429782780995
"f","Tz",FALSE,"Tz.D",1565,"GP44","#FFD300FF",0.00330398181013405,0.00330515889761772
"f","Tz",FALSE,"Tz.P",228,"GP44","#FFD300FF",0.00425058567816944,0.00462125194244235
"f","Tz",FALSE,"Tz.A",6663,"GP121","#009FFFFF",0.0285283893420981,0.0585702305355913
"f","Tz",FALSE,"Tz.B",846,"GP121","#009FFFFF",0.0283457328830881,0.0891093848137009
"f","Tz",FALSE,"Tz.C",1939,"GP121","#009FFFFF",0.0370379838262713,0.141937155925632
"f","Tz",FALSE,"Tz.D",1565,"GP121","#009FFFFF",0.0278633127225857,0.027873239398501
"f","Tz",FALSE,"Tz.P",228,"GP121","#009FFFFF",0.0332307904501331,0.0361286341562954
"f","Tz",FALSE,"Tz.A",6663,"GP151","#9A4D42FF",0.00584974897668119,0.0120098314009605
"f","Tz",FALSE,"Tz.B",846,"GP151","#9A4D42FF",0.00122507485107812,0.00385122045637559
"f","Tz",FALSE,"Tz.C",1939,"GP151","#9A4D42FF",0.0067093466622109,0.0257115934771231
"f","Tz",FALSE,"Tz.D",1565,"GP151","#9A4D42FF",0.278508633375688,0.27860785578225
"f","Tz",FALSE,"Tz.P",228,"GP151","#9A4D42FF",0.0254378695330668,0.027656142680532
"f","Tz",FALSE,"Tz.A",6663,"GP162","#00FFBEFF",0.000801028665002823,0.00164455248462274
"f","Tz",FALSE,"Tz.B",846,"GP162","#00FFBEFF",0.000240945790462138,0.000757451968170558
"f","Tz",FALSE,"Tz.C",1939,"GP162","#00FFBEFF",0.00127936797827002,0.00490280067807495
"f","Tz",FALSE,"Tz.D",1565,"GP162","#00FFBEFF",0.088400293475329,0.0884317872561612
"f","Tz",FALSE,"Tz.P",228,"GP162","#00FFBEFF",0.0127906785895191,0.0139060714810545
"g","DN",FALSE,"DN.A",579,"GP2","#0000FFFF",0.0233559156819169,0.0291915118560319
"g","DN",FALSE,"DN.B",3462,"GP2","#0000FFFF",0.015941063240353,0.0148920037613463
"g","DN",FALSE,"DN.C",1757,"GP2","#0000FFFF",0.00478406403065768,0.00551294283234154
"g","DN",FALSE,"DN.D",1680,"GP2","#0000FFFF",0.00880997251152353,0.00785279791761572
"g","DN",FALSE,"DN.E",1946,"GP2","#0000FFFF",0.00792404615009798,0.00690600289390515
"g","DN",FALSE,"DN.H",504,"GP2","#0000FFFF",0.00641704170221368,0.00692496522436634
"g","DN",FALSE,"DN.I",232,"GP2","#0000FFFF",0.00575308358992654,0.00504296707388049
"g","DN",FALSE,"DN.J",107,"GP2","#0000FFFF",0.0115840593378321,0.0107855521033425
"g","DN",FALSE,"DN.P",320,"GP2","#0000FFFF",0.0121676612895035,0.00810151764730105
"g","DN",FALSE,"DN.A",579,"GP5","#FF0000FF",0.000522542285092621,0.000653102174125819
"g","DN",FALSE,"DN.B",3462,"GP5","#FF0000FF",0.00195678422020705,0.00182801093804715
"g","DN",FALSE,"DN.C",1757,"GP5","#FF0000FF",0.000246952019044544,0.000284576534636542
"g","DN",FALSE,"DN.D",1680,"GP5","#FF0000FF",0.000554863626979442,0.000494579515294238
"g","DN",FALSE,"DN.E",1946,"GP5","#FF0000FF",9.48995986691396e-05,8.27073556394433e-05
"g","DN",FALSE,"DN.H",504,"GP5","#FF0000FF",0.0072605806490645,0.00783527220746191
"g","DN",FALSE,"DN.I",232,"GP5","#FF0000FF",0.000277358033522777,0.000243123085014912
"g","DN",FALSE,"DN.J",107,"GP5","#FF0000FF",0.000544171561319246,0.000506660968888334
"g","DN",FALSE,"DN.P",320,"GP5","#FF0000FF",0.257501498737989,0.171450608839015
"g","DN",FALSE,"DN.A",579,"GP10","#00FF00FF",0.000714953010558389,0.000893587713213905
"g","DN",FALSE,"DN.B",3462,"GP10","#00FF00FF",0.00136825702299937,0.00127821390742717
"g","DN",FALSE,"DN.C",1757,"GP10","#00FF00FF",0.00343599399251001,0.00395948681530765
"g","DN",FALSE,"DN.D",1680,"GP10","#00FF00FF",0.00420995817212576,0.00375256003626297
"g","DN",FALSE,"DN.E",1946,"GP10","#00FF00FF",0.000914045802287014,0.00079661360322566
"g","DN",FALSE,"DN.H",504,"GP10","#00FF00FF",0.00509536105811217,0.0054986705354969
"g","DN",FALSE,"DN.I",232,"GP10","#00FF00FF",0.00274817900460372,0.00240896486496612
"g","DN",FALSE,"DN.J",107,"GP10","#00FF00FF",0.00302611191150434,0.00281751730893529
"g","DN",FALSE,"DN.P",320,"GP10","#00FF00FF",0.0285814410812909,0.0190302017615434
"g","DN",FALSE,"DN.A",579,"GP12","#000033FF",0.102760881011204,0.12843621792561
"g","DN",FALSE,"DN.B",3462,"GP12","#000033FF",0.0361893026054286,0.0338077343019567
"g","DN",FALSE,"DN.C",1757,"GP12","#000033FF",0.0280946046311972,0.0323749741300464
"g","DN",FALSE,"DN.D",1680,"GP12","#000033FF",0.031636273291407,0.0281990960470002
"g","DN",FALSE,"DN.E",1946,"GP12","#000033FF",0.0298684023733753,0.0260310539993892
"g","DN",FALSE,"DN.H",504,"GP12","#000033FF",0.0424758951908031,0.045837959408721
"g","DN",FALSE,"DN.I",232,"GP12","#000033FF",0.0284744593259801,0.024959790446796
"g","DN",FALSE,"DN.J",107,"GP12","#000033FF",0.0476457576295434,0.0443614614212465
"g","DN",FALSE,"DN.P",320,"GP12","#000033FF",0.0428728084406387,0.0285457333095574
"g","DN",FALSE,"DN.A",579,"GP16","#FF00B6FF",0.00845063870561736,0.0105620744365448
"g","DN",FALSE,"DN.B",3462,"GP16","#FF00B6FF",0.0038930845529043,0.00363688600508973
"g","DN",FALSE,"DN.C",1757,"GP16","#FF00B6FF",0.00310645471255666,0.00357974039056257
"g","DN",FALSE,"DN.D",1680,"GP16","#FF00B6FF",0.00316530173098272,0.00282140208827826
"g","DN",FALSE,"DN.E",1946,"GP16","#FF00B6FF",0.00267004959084815,0.0023270144888088
"g","DN",FALSE,"DN.H",504,"GP16","#FF00B6FF",0.0258206419486216,0.027864404793152
"g","DN",FALSE,"DN.I",232,"GP16","#FF00B6FF",0.189331067807344,0.165961492839575
"g","DN",FALSE,"DN.J",107,"GP16","#FF00B6FF",0.268512947926685,0.250003932630695
"g","DN",FALSE,"DN.P",320,"GP16","#FF00B6FF",0.00320281173266594,0.00213250806016107
"g","DN",FALSE,"DN.A",579,"GP21","#005300FF",0.00033808970512508,0.000422563164295131
"g","DN",FALSE,"DN.B",3462,"GP21","#005300FF",0.00333344977905573,0.00311408002712733
"g","DN",FALSE,"DN.C",1757,"GP21","#005300FF",0.00131421676691388,0.00151444501136933
"g","DN",FALSE,"DN.D",1680,"GP21","#005300FF",0.00156086436937359,0.00139128157930856
"g","DN",FALSE,"DN.E",1946,"GP21","#005300FF",0.000585059238059486,0.000509893647085182
"g","DN",FALSE,"DN.H",504,"GP21","#005300FF",0.0158896084019489,0.0171473072357215
"g","DN",FALSE,"DN.I",232,"GP21","#005300FF",0.00171004461613393,0.00149896982361421
"g","DN",FALSE,"DN.J",107,"GP21","#005300FF",0.00476129754683255,0.00443309389854091
"g","DN",FALSE,"DN.P",320,"GP21","#005300FF",0.298682300060636,0.198869763655005
"g","DN",FALSE,"DN.A",579,"GP22","#FFD300FF",0.0040599137718192,0.00507430419849847
"g","DN",FALSE,"DN.B",3462,"GP22","#FFD300FF",0.153600589468244,0.14349234562446
"g","DN",FALSE,"DN.C",1757,"GP22","#FFD300FF",0.179707011507289,0.207086375655058
"g","DN",FALSE,"DN.D",1680,"GP22","#FFD300FF",0.277674854897297,0.247506393403566
"g","DN",FALSE,"DN.E",1946,"GP22","#FFD300FF",0.240209333390356,0.2093483960232
"g","DN",FALSE,"DN.H",504,"GP22","#FFD300FF",0.128947884258471,0.13915440411389
"g","DN",FALSE,"DN.I",232,"GP22","#FFD300FF",0.188399667894114,0.165145057788421
"g","DN",FALSE,"DN.J",107,"GP22","#FFD300FF",0.0367547194776471,0.03422115947518
"g","DN",FALSE,"DN.P",320,"GP22","#FFD300FF",0.124434717080984,0.0828515876948482
"g","DN",FALSE,"DN.A",579,"GP29","#009FFFFF",0.073075944653041,0.0913343468858977
"g","DN",FALSE,"DN.B",3462,"GP29","#009FFFFF",0.177329422827711,0.165659617048804
"g","DN",FALSE,"DN.C",1757,"GP29","#009FFFFF",0.104250266465952,0.120133375222438
"g","DN",FALSE,"DN.D",1680,"GP29","#009FFFFF",0.143595428978568,0.127994256984013
"g","DN",FALSE,"DN.E",1946,"GP29","#009FFFFF",0.213737905726333,0.18627788979561
"g","DN",FALSE,"DN.H",504,"GP29","#009FFFFF",0.168396210546861,0.181725155619575
"g","DN",FALSE,"DN.I",232,"GP29","#009FFFFF",0.156152126174499,0.136877905301648
"g","DN",FALSE,"DN.J",107,"GP29","#009FFFFF",0.0862845929242353,0.0803368616785936
"g","DN",FALSE,"DN.P",320,"GP29","#009FFFFF",0.201171973945397,0.133945074429955
"g","DN",FALSE,"DN.A",579,"GP30","#9A4D42FF",0.0392217976943613,0.0490215664417857
"g","DN",FALSE,"DN.B",3462,"GP30","#9A4D42FF",0.0582342337603567,0.0544019188132366
"g","DN",FALSE,"DN.C",1757,"GP30","#9A4D42FF",0.0971364046828814,0.111935676973433
"g","DN",FALSE,"DN.D",1680,"GP30","#9A4D42FF",0.140489990436271,0.125226214145476
"g","DN",FALSE,"DN.E",1946,"GP30","#9A4D42FF",0.0955122904304618,0.0832413317163886
"g","DN",FALSE,"DN.H",504,"GP30","#9A4D42FF",0.0771149580826641,0.0832187833245182
"g","DN",FALSE,"DN.I",232,"GP30","#9A4D42FF",0.111580956548976,0.0978082590237074
"g","DN",FALSE,"DN.J",107,"GP30","#9A4D42FF",0.373806001286156,0.34803897199032
"g","DN",FALSE,"DN.P",320,"GP30","#9A4D42FF",0.0664106719783621,0.0442178014493183
"g","DN",FALSE,"DN.A",579,"GP44","#00FFBEFF",0.00650938449286698,0.00813578783152214
"g","DN",FALSE,"DN.B",3462,"GP44","#00FFBEFF",0.00296171809993653,0.00276681149928903
"g","DN",FALSE,"DN.C",1757,"GP44","#00FFBEFF",0.0026468991234411,0.0030501689477805
"g","DN",FALSE,"DN.D",1680,"GP44","#00FFBEFF",0.00268666461147455,0.0023947673206384
"g","DN",FALSE,"DN.E",1946,"GP44","#00FFBEFF",0.00269235947975497,0.00234645811072048
"g","DN",FALSE,"DN.H",504,"GP44","#00FFBEFF",0.00293278357550493,0.00316492010079322
"g","DN",FALSE,"DN.I",232,"GP44","#00FFBEFF",0.0026291139952451,0.00230459632721393
"g","DN",FALSE,"DN.J",107,"GP44","#00FFBEFF",0.00717224368436062,0.00667784976747344
"g","DN",FALSE,"DN.P",320,"GP44","#00FFBEFF",0.00425040965912113,0.00283002362100053
"g","DN",FALSE,"DN.A",579,"GP63","#783FC1FF",0.0490128405118367,0.0612589518811645
"g","DN",FALSE,"DN.B",3462,"GP63","#783FC1FF",0.130498264628316,0.121910353054406
"g","DN",FALSE,"DN.C",1757,"GP63","#783FC1FF",0.0456695637183539,0.0526275761243631
"g","DN",FALSE,"DN.D",1680,"GP63","#783FC1FF",0.0493298168669999,0.0439702941936367
"g","DN",FALSE,"DN.E",1946,"GP63","#783FC1FF",0.25179375712495,0.219444508832228
"g","DN",FALSE,"DN.H",504,"GP63","#783FC1FF",0.157259737135394,0.169707204876028
"g","DN",FALSE,"DN.I",232,"GP63","#783FC1FF",0.0841447957331626,0.0737586074820367
"g","DN",FALSE,"DN.J",107,"GP63","#783FC1FF",0.0688351600652958,0.0640902453772402
"g","DN",FALSE,"DN.P",320,"GP63","#783FC1FF",0.0777073060819288,0.0517393685251621
"g","DN",FALSE,"DN.A",579,"GP80","#1F9698FF",0.241941639949989,0.302392008399658
"g","DN",FALSE,"DN.B",3462,"GP80","#1F9698FF",0.287733327404241,0.268797992289614
"g","DN",FALSE,"DN.C",1757,"GP80","#1F9698FF",0.269140958097644,0.31014608214388
"g","DN",FALSE,"DN.D",1680,"GP80","#1F9698FF",0.296227155983881,0.264043047876568
"g","DN",FALSE,"DN.E",1946,"GP80","#1F9698FF",0.12013285795039,0.104698767390221
"g","DN",FALSE,"DN.H",504,"GP80","#1F9698FF",0.131018751127397,0.14138918483016
"g","DN",FALSE,"DN.I",232,"GP80","#1F9698FF",0.228507570954126,0.200302348895435
"g","DN",FALSE,"DN.J",107,"GP80","#1F9698FF",0.0819590263235143,0.0763094631140688
"g","DN",FALSE,"DN.P",320,"GP80","#1F9698FF",0.183811468424534,0.122386037857769
"g","DN",FALSE,"DN.A",579,"GP101","#FFACFDFF",0.159165925068776,0.198934353591575
"g","DN",FALSE,"DN.B",3462,"GP101","#FFACFDFF",0.0820384777658323,0.0766396382125417
"g","DN",FALSE,"DN.C",1757,"GP101","#FFACFDFF",0.0434565515765693,0.0500773992565884
"g","DN",FALSE,"DN.D",1680,"GP101","#FFACFDFF",0.0426391329911824,0.0380065311581991
"g","DN",FALSE,"DN.E",1946,"GP101","#FFACFDFF",0.0455742936190399,0.0397191280387584
"g","DN",FALSE,"DN.H",504,"GP101","#FFACFDFF",0.064956618551626,0.0700980834217214
"g","DN",FALSE,"DN.I",232,"GP101","#FFACFDFF",0.0483460912210691,0.0423786205028505
"g","DN",FALSE,"DN.J",107,"GP101","#FFACFDFF",0.0423486850394263,0.0394295242867992
"g","DN",FALSE,"DN.P",320,"GP101","#FFACFDFF",0.0704776121907852,0.0469256667586434
"g","DN",FALSE,"DN.A",579,"GP117","#B1CC71FF",0.000871609242107214,0.00108938531339618
"g","DN",FALSE,"DN.B",3462,"GP117","#B1CC71FF",0.0256849360638205,0.0239946456961603
"g","DN",FALSE,"DN.C",1757,"GP117","#B1CC71FF",0.000580074768584682,0.00066845239051942
"g","DN",FALSE,"DN.D",1680,"GP117","#B1CC71FF",0.00360420061296268,0.00321261604745327
"g","DN",FALSE,"DN.E",1946,"GP117","#B1CC71FF",0.00746660127298901,0.00650732832976501
"g","DN",FALSE,"DN.H",504,"GP117","#B1CC71FF",0.0176208157628139,0.0190155436172962
"g","DN",FALSE,"DN.I",232,"GP117","#B1CC71FF",0.00664027686342153,0.00582065201387292
"g","DN",FALSE,"DN.J",107,"GP117","#B1CC71FF",1.42852515428099e-09,1.33005469266842e-09
"g","DN",FALSE,"DN.P",320,"GP117","#B1CC71FF",0.0465569499155562,0.0309987221349404
"g","DN",FALSE,"DN.A",579,"GP121","#F1085CFF",0.0202624628674711,0.0253251438771954
"g","DN",FALSE,"DN.B",3462,"GP121","#F1085CFF",0.0372877363307775,0.0348338816123869
"g","DN",FALSE,"DN.C",1757,"GP121","#F1085CFF",0.02253748093201,0.0259711916828333
"g","DN",FALSE,"DN.D",1680,"GP121","#F1085CFF",0.0292852123185847,0.0261034701313213
"g","DN",FALSE,"DN.E",1946,"GP121","#F1085CFF",0.0489360673974166,0.0426489973255289
"g","DN",FALSE,"DN.H",504,"GP121","#F1085CFF",0.0319414442460846,0.034469682586583
"g","DN",FALSE,"DN.I",232,"GP121","#F1085CFF",0.0254045503762395,0.0222688075136676
"g","DN",FALSE,"DN.J",107,"GP121","#F1085CFF",0.0285167311055954,0.0265510284595941
"g","DN",FALSE,"DN.P",320,"GP121","#F1085CFF",0.037305119461514,0.0248386338558626
"g","DN",FALSE,"DN.A",579,"GP122","#FE8F42FF",0.0685282367997991,0.0856503707351162
"g","DN",FALSE,"DN.B",3462,"GP122","#FE8F42FF",0.000129365634546645,0.0001208522598029
"g","DN",FALSE,"DN.C",1757,"GP122","#FE8F42FF",9.9982573641454e-05,0.000115215475625634
"g","DN",FALSE,"DN.D",1680,"GP122","#FE8F42FF",0.000289256535613049,0.000257829762527383
"g","DN",FALSE,"DN.E",1946,"GP122","#FE8F42FF",3.20959657635778e-10,2.79724307818687e-10
"g","DN",FALSE,"DN.H",504,"GP122","#FE8F42FF",3.21742348444162e-10,3.47208990930069e-10
"g","DN",FALSE,"DN.I",232,"GP122","#FE8F42FF",3.20875091181227e-10,2.81268730822663e-10
"g","DN",FALSE,"DN.J",107,"GP122","#FE8F42FF",3.20427195738082e-10,2.9833965056396e-10
"g","DN",FALSE,"DN.P",320,"GP122","#FE8F42FF",0.000371177122256571,0.000247138536707142
"g","DN",FALSE,"DN.A",579,"GP127","#DD00FFFF",0.00129992947938278,0.00162472357436997
"g","DN",FALSE,"DN.B",3462,"GP127","#DD00FFFF",0.0522644677959525,0.0488250149483037
"g","DN",FALSE,"DN.C",1757,"GP127","#DD00FFFF",0.0615802294609828,0.0709623204132161
"g","DN",FALSE,"DN.D",1680,"GP127","#DD00FFFF",0.0861306771321184,0.0767728617928418
"g","DN",FALSE,"DN.E",1946,"GP127","#DD00FFFF",0.079302283298271,0.0691139081698021
"g","DN",FALSE,"DN.H",504,"GP127","#DD00FFFF",0.0435049421220482,0.0469484577573067
"g","DN",FALSE,"DN.I",232,"GP127","#DD00FFFF",0.0607138942013822,0.0532198367360318
"g","DN",FALSE,"DN.J",107,"GP127","#DD00FFFF",0.0122833890074314,0.0114366758906873
"g","DN",FALSE,"DN.P",320,"GP127","#DD00FFFF",0.0463930773070634,0.0308896118632106
